Date,Open,High,Low,Close,Adj Close,Volume
2020-05-22,57309.449219,57890.000000,57000.000000,57434.101563,57094.910156,4096
2020-05-26,57834.800781,58199.949219,57195.148438,57726.101563,57385.175781,6257
2020-05-27,57825.000000,58200.000000,57500.000000,58078.800781,57735.792969,5430
2020-05-28,57952.000000,58950.000000,57951.949219,58466.199219,58120.910156,6482
2020-05-29,58350.500000,59350.500000,58350.500000,59113.101563,58763.984375,7484
2020-06-01,59500.000000,62269.949219,59365.601563,61446.050781,61083.156250,11453
2020-06-02,61999.000000,63738.449219,61657.699219,62692.398438,62322.148438,11885
2020-06-03,63499.949219,64172.300781,61129.250000,61744.250000,61379.597656,14523
2020-06-04,61844.250000,62487.898438,60710.000000,61648.750000,61284.664063,11209
2020-06-05,61705.000000,63844.000000,61521.101563,63526.199219,63151.023438,13614
2020-06-08,63700.000000,65150.000000,63561.101563,64244.398438,63864.980469,15854
2020-06-09,64970.000000,64970.000000,63550.000000,63994.148438,63616.214844,12490
2020-06-10,63990.000000,64394.148438,63250.898438,63796.351563,63419.578125,7412
2020-06-11,63699.949219,64099.949219,62700.148438,62884.949219,62513.566406,7919
2020-06-12,61000.000000,64100.000000,59500.000000,63729.050781,63352.675781,11399
2020-06-15,64950.000000,65499.000000,62500.000000,62993.601563,62621.582031,16231
2020-06-16,63725.000000,64495.000000,62077.500000,62660.300781,62290.238281,9122
2020-06-17,62748.000000,63500.000000,62369.050781,62968.250000,62596.367188,7254
2020-06-18,62888.000000,63350.000000,62701.050781,62999.699219,62627.632813,4653
2020-06-19,63101.000000,63592.949219,62700.000000,62949.300781,62577.531250,7143
2020-06-22,63200.000000,65200.000000,63200.000000,64762.750000,64380.265625,11458
2020-06-23,65010.000000,65650.546875,64155.699219,64532.648438,64151.531250,8282
2020-06-24,65032.648438,65870.000000,63586.398438,64128.101563,63749.371094,9738
2020-06-25,64160.000000,65500.000000,63870.000000,64809.648438,64426.898438,7199
2020-06-26,65009.648438,67000.000000,65009.648438,66457.703125,66065.210938,15913
2020-06-29,66400.000000,66800.796875,64830.050781,65196.898438,64811.847656,19328
2020-06-30,66480.000000,67725.000000,65750.000000,67274.500000,66877.195313,24297
2020-07-01,66800.000000,66800.000000,65600.000000,65836.796875,65447.984375,13670
2020-07-02,66400.000000,66800.000000,65800.000000,66092.851563,65702.523438,9523
2020-07-03,66301.000000,66599.953125,65815.453125,66140.250000,65749.656250,8136
2020-07-06,66601.000000,67550.000000,66350.000000,67333.546875,66935.875000,10688
2020-07-07,67333.546875,67510.000000,65600.000000,66858.796875,66463.937500,11291
2020-07-08,67000.000000,67448.648438,65000.699219,65287.199219,64901.625000,16872
2020-07-09,65944.898438,66200.000000,65050.000000,65335.851563,64949.984375,11634
2020-07-10,65799.000000,65799.000000,64515.000000,64867.250000,64484.152344,12530
2020-07-13,65100.000000,65698.898438,64350.000000,64673.449219,64291.496094,8442
2020-07-14,64800.000000,64890.000000,63610.148438,64396.000000,64015.683594,10422
2020-07-15,64677.000000,65199.949219,63460.000000,63675.351563,63299.296875,12777
2020-07-16,64000.000000,64132.750000,62431.351563,63537.949219,63162.695313,11199
2020-07-17,63998.949219,65870.851563,63382.699219,65360.550781,64974.539063,13834
2020-07-20,65500.000000,65849.500000,64720.101563,65042.800781,64658.671875,10937
2020-07-21,65800.000000,65900.000000,65250.250000,65621.101563,65233.554688,10307
2020-07-22,65590.000000,65590.000000,64255.800781,64407.750000,64027.367188,14416
2020-07-23,64793.550781,64793.550781,63100.000000,63357.351563,62983.171875,13509
2020-07-24,63199.000000,63800.000000,62700.000000,62976.500000,62604.574219,15917
2020-07-27,63580.000000,63580.000000,61605.000000,61931.601563,61565.843750,14479
2020-07-28,62199.800781,63000.000000,62006.000000,62204.898438,61837.523438,14267
2020-07-29,62400.000000,62800.000000,61550.000000,61815.101563,61450.027344,9789
2020-07-30,62000.000000,62399.898438,60700.699219,61043.148438,60682.644531,12271
2020-07-31,61200.000000,61600.000000,60602.000000,61048.550781,60688.007813,11425
2020-08-03,61000.000000,61800.000000,60802.250000,60974.648438,60614.539063,9152
2020-08-04,61500.000000,61700.000000,61004.148438,61270.101563,60908.250000,15026
2020-08-05,61400.000000,61900.000000,61150.000000,61519.050781,61155.734375,9425
2020-08-06,61500.000000,61850.000000,61100.000000,61345.800781,60983.507813,4610
2020-08-07,61250.000000,63260.000000,61250.000000,62702.800781,62332.492188,29581
2020-08-10,62798.000000,63550.000000,61700.000000,61863.000000,61497.652344,9740
2020-08-11,62200.000000,62490.000000,61390.000000,61460.449219,61097.464844,9749
2020-08-12,61640.000000,61899.851563,61350.000000,61634.750000,61270.746094,11449
2020-08-13,61900.000000,64352.250000,61400.000000,63976.500000,63598.667969,29507
2020-08-14,64000.000000,64600.000000,61200.000000,61433.750000,61070.937500,49738
2020-08-17,62199.000000,62282.148438,59940.398438,60148.050781,59792.824219,32399
2020-08-18,60700.000000,60879.949219,60000.000000,60205.500000,59849.941406,21461
2020-08-19,60580.000000,60720.000000,59604.101563,59837.800781,59484.402344,25319
2020-08-20,59998.351563,60300.000000,59235.648438,59507.300781,59155.859375,27828
2020-08-21,59990.000000,60150.000000,59325.101563,59627.148438,59275.003906,31493
2020-08-24,60000.000000,60537.500000,59505.050781,59598.550781,59246.570313,22258
2020-08-25,59947.000000,60150.000000,59067.250000,59286.398438,58936.257813,23315
2020-08-26,59250.000000,59746.250000,59250.000000,59336.750000,58986.308594,19075
2020-08-27,59786.000000,59799.000000,59100.000000,59316.550781,58966.238281,12994
2020-08-28,59400.000000,59999.000000,59151.000000,59579.851563,59227.980469,16940
2020-08-31,59999.000000,59999.000000,57520.050781,57987.449219,57644.984375,17715
2020-09-01,58500.000000,58698.949219,57600.000000,58345.300781,58000.722656,14263
2020-09-02,58410.000000,59099.851563,58000.000000,58586.750000,58240.746094,12907
2020-09-03,58741.000000,58998.000000,58304.449219,58492.101563,58146.652344,8086
2020-09-04,58250.000000,58800.000000,57565.449219,58425.398438,58080.343750,11067
2020-09-07,58425.398438,58854.949219,58000.000000,58374.199219,58029.453125,12599
2020-09-08,58500.000000,58500.000000,58050.000000,58212.648438,57868.855469,9805
2020-09-09,58200.000000,59054.949219,57867.000000,58763.550781,58416.500000,12863
2020-09-10,58865.000000,59399.000000,58700.000000,59134.050781,58784.808594,9822
2020-09-11,59100.000000,59400.000000,58445.898438,59226.699219,58876.914063,14081
2020-09-14,59230.050781,59800.000000,58199.851563,58519.851563,58266.718750,17430
2020-09-15,58600.000000,59400.000000,58200.000000,58408.449219,58155.796875,40617
2020-09-16,58600.000000,59850.000000,58508.449219,59573.949219,59316.246094,23565
2020-09-17,59310.000000,59778.000000,59154.550781,59530.851563,59273.347656,12214
2020-09-18,59600.851563,59970.000000,58530.750000,58950.601563,58695.601563,17210
2020-09-21,58950.601563,59079.898438,57866.000000,58159.250000,57907.679688,23226
2020-09-22,58160.000000,58350.250000,57400.000000,57709.550781,57459.917969,9817
2020-09-23,58000.000000,58320.000000,56800.000000,57211.500000,56964.023438,11256
2020-09-24,56999.550781,57098.101563,55300.000000,55618.851563,55378.261719,10032
2020-09-25,55910.000000,58000.000000,55701.050781,57461.449219,57212.902344,12635
2020-09-28,57800.000000,59449.949219,57800.000000,59306.550781,59050.015625,12997
2020-09-29,59778.800781,59890.000000,58175.750000,59462.351563,59205.132813,17381
2020-09-30,59300.000000,60001.000000,58700.000000,59572.199219,59314.503906,16827
2020-10-01,59570.000000,60695.000000,59400.000000,60578.300781,60316.269531,15857
2020-10-05,60800.000000,61233.949219,60300.000000,60525.601563,60263.789063,16527
2020-10-06,60800.000000,61100.000000,60076.351563,60269.949219,60009.246094,9028
2020-10-07,60490.000000,61089.699219,59956.800781,60601.550781,60339.406250,10706
2020-10-08,60728.949219,61100.000000,59600.000000,60175.351563,59915.054688,9954
2020-10-09,60677.898438,60677.898438,58542.648438,58784.898438,58530.613281,12645
2020-10-12,59298.000000,59298.000000,58174.050781,58587.101563,58333.675781,9057
2020-10-13,58200.101563,59439.199219,58200.101563,58589.949219,58336.515625,15742
2020-10-14,58700.000000,59149.000000,58000.000000,58903.550781,58648.753906,16274
2020-10-15,59000.000000,59246.398438,58150.000000,58454.648438,58201.792969,9112
2020-10-16,58350.000000,58880.148438,57860.050781,58013.101563,57762.160156,7262
2020-10-19,58300.949219,60100.000000,58100.000000,60009.851563,59750.277344,21961
2020-10-20,59251.000000,60347.300781,59251.000000,59927.351563,59668.121094,14375
2020-10-21,60000.000000,61599.000000,60000.000000,61042.449219,60778.406250,32354
2020-10-22,61042.449219,62442.601563,60834.648438,62250.351563,61981.082031,24154
2020-10-23,62250.000000,63985.000000,62130.699219,63619.101563,63343.906250,31802
2020-10-26,63800.000000,64319.898438,62863.949219,63280.449219,63006.730469,30884
2020-10-27,64546.000000,69608.453125,63502.101563,68202.601563,67907.593750,88721
2020-10-28,68202.601563,68202.601563,65360.050781,66844.546875,66555.406250,46839
2020-10-29,66000.000000,68917.453125,65160.898438,67298.351563,67007.257813,50267
2020-10-30,67748.000000,68450.000000,64600.050781,65303.250000,65020.769531,51521
2020-11-02,65500.000000,66637.203125,64760.050781,66226.046875,65939.578125,32674
2020-11-03,66645.000000,67999.000000,66567.648438,67676.250000,67383.523438,29445
2020-11-04,67320.250000,69250.000000,67223.500000,68449.851563,68153.765625,33722
2020-11-05,69000.000000,69890.101563,68208.046875,68568.500000,68271.906250,32905
2020-11-06,69250.000000,69900.000000,68139.851563,68516.851563,68220.468750,47996
2020-11-09,69100.000000,70325.703125,68665.601563,69841.046875,69538.929688,36658
2020-11-10,70444.000000,70736.296875,68973.953125,69367.000000,69066.960938,36190
2020-11-11,69480.000000,70490.000000,67919.148438,68589.148438,68292.453125,43328
2020-11-12,68999.000000,69579.750000,68650.000000,69386.898438,69086.765625,20708
2020-11-13,69500.000000,72499.000000,69450.000000,71826.203125,71515.507813,48897
2020-11-14,72225.000000,72490.000000,71001.250000,71926.000000,71614.875000,5247
2020-11-17,72288.000000,74650.000000,71926.000000,74095.453125,73774.945313,48299
2020-11-18,74095.453125,75400.000000,72374.296875,75041.000000,74719.429688,62263
2020-11-19,74500.000000,77399.000000,74106.953125,76831.351563,76502.109375,64112
2020-11-20,76959.000000,79500.000000,76800.000000,79069.398438,78730.562500,80370
2020-11-23,81160.000000,81249.398438,79200.046875,80114.500000,79771.179688,60161
2020-11-24,80300.000000,80950.000000,79100.546875,79840.148438,79498.007813,56578
2020-11-25,80800.000000,80800.000000,75653.000000,76311.750000,75984.742188,52953
2020-11-26,77000.000000,77543.953125,74305.250000,75820.046875,75495.125000,77903
2020-11-27,76500.000000,79228.953125,75300.000000,77738.648438,77405.523438,281075
2020-12-01,79400.000000,80102.351563,77777.500000,79564.296875,79223.335938,57627
2020-12-02,79800.000000,80000.000000,78631.953125,79781.250000,79439.367188,38286
2020-12-03,79773.296875,79800.000000,78500.000000,78894.648438,78556.562500,28657
2020-12-04,79399.953125,79600.000000,78200.000000,78698.148438,78360.898438,35870
2020-12-07,77887.296875,79995.000000,77887.296875,79527.648438,79186.835938,25469
2020-12-08,79600.000000,79984.296875,78862.796875,79161.796875,78822.562500,23532
2020-12-09,79495.000000,79600.796875,78000.046875,78371.296875,78035.445313,18683
2020-12-10,78499.000000,78745.351563,77350.101563,77615.203125,77282.585938,22452
2020-12-11,77990.000000,78396.703125,77300.000000,77878.351563,77544.617188,20832
2020-12-14,78400.000000,78400.000000,77300.000000,77547.648438,77215.335938,15865
2020-12-15,77547.648438,77800.000000,76800.000000,77286.351563,76955.156250,14509
2020-12-16,77383.000000,79180.398438,77380.000000,78618.851563,78281.937500,29876
2020-12-17,78625.000000,79166.296875,77000.000000,77291.148438,76959.937500,19833
2020-12-18,77900.000000,78190.000000,76850.000000,77571.546875,77239.140625,34069
2020-12-21,77638.000000,77793.148438,74545.453125,75277.703125,74955.117188,24201
2020-12-22,75477.000000,76709.851563,73777.750000,76096.351563,75770.250000,27697
2020-12-23,76000.000000,76850.000000,75406.398438,75854.851563,75529.789063,15368
2020-12-24,76400.000000,76549.953125,75550.000000,75892.351563,75567.132813,14445
2020-12-28,76100.000000,76840.203125,75008.851563,75366.703125,75043.718750,18088
2020-12-29,75899.000000,76000.000000,74860.000000,75677.546875,75353.250000,14694
2020-12-30,75561.046875,77672.750000,75300.000000,76925.101563,76595.460938,16171
2020-12-31,76600.000000,77339.953125,75310.148438,75750.453125,75425.843750,28028
2021-01-01,76000.000000,76334.351563,75550.000000,76021.648438,75695.859375,13254
2021-01-04,76200.648438,78900.000000,75900.000000,78402.203125,78066.218750,28145
2021-01-05,77800.000000,79373.000000,77700.000000,79053.000000,78714.226563,25539
2021-01-06,79053.000000,79800.000000,77619.203125,78752.250000,78414.789063,30427
2021-01-07,79500.000000,79500.000000,77000.000000,77332.601563,77001.210938,21765
2021-01-08,77780.000000,81399.000000,77600.000000,80602.101563,80256.703125,31729
2021-01-11,80700.000000,83000.000000,80500.000000,82507.898438,82154.328125,48475
2021-01-12,82400.000000,87000.000000,81712.398438,85746.898438,85379.445313,87936
2021-01-13,86200.000000,87399.953125,85300.000000,85642.296875,85275.281250,57619
2021-01-14,86300.000000,89938.101563,85785.000000,88749.648438,88369.328125,55671
2021-01-15,89150.000000,89823.898438,86401.296875,87551.750000,87176.562500,57495
2021-01-18,87800.000000,88165.601563,85111.250000,85661.851563,85294.757813,30785
2021-01-19,86150.000000,88005.703125,86150.000000,87197.546875,86823.890625,21305
2021-01-20,87800.000000,94120.148438,87600.601563,93081.500000,92682.625000,80494
2021-01-21,93600.000000,96479.703125,90602.000000,91712.898438,91319.875000,111415
2021-01-22,92444.000000,94345.953125,91420.000000,92305.953125,91910.390625,90867
2021-01-25,93879.953125,93879.953125,89205.101563,89638.351563,89254.218750,60275
2021-01-27,90100.000000,90177.250000,87510.000000,88577.750000,88198.164063,58528
2021-01-28,88100.000000,89411.601563,87122.750000,87487.703125,87112.789063,51944
2021-01-29,88499.101563,89388.000000,83455.703125,84069.148438,83708.890625,56240
2021-02-01,84888.000000,88798.601563,83900.046875,88133.648438,87755.960938,46017
2021-02-02,89450.000000,91949.898438,88926.851563,90745.953125,90357.078125,51519
2021-02-03,91583.203125,93278.351563,89500.046875,89963.500000,89577.984375,44550
2021-02-04,90999.898438,93780.000000,89964.000000,92181.953125,91786.914063,63583
2021-02-05,93318.296875,93566.953125,90272.148438,90693.046875,90304.398438,49120
2021-02-08,92249.898438,92551.250000,90000.000000,90870.750000,90481.351563,36568
2021-02-09,91495.000000,94699.000000,90400.000000,93597.898438,93196.796875,69603
2021-02-10,93852.000000,97880.796875,92750.000000,96973.851563,96558.281250,72305
2021-02-11,96770.000000,98599.953125,89120.000000,90084.703125,89698.671875,182954
2021-02-12,92000.000000,93480.000000,90085.000000,91278.046875,90886.890625,138059
2021-02-15,92373.398438,92450.000000,90000.000000,90643.898438,90255.476563,54272
2021-02-16,91499.000000,91550.000000,89003.796875,89575.351563,89191.492188,58998
2021-02-17,90999.898438,90999.898438,88811.000000,89184.500000,88805.289063,39383
2021-02-18,89500.000000,90000.000000,88350.000000,88881.351563,88503.421875,36398
2021-02-19,88160.000000,89369.851563,87000.000000,88120.101563,87745.414063,34825
2021-02-22,88800.000000,88800.000000,86226.000000,86921.296875,86551.718750,33729
2021-02-23,87293.601563,88105.046875,85800.000000,87558.500000,87186.210938,37383
2021-02-24,88100.000000,88600.000000,86850.000000,87979.648438,87605.554688,13773
2021-02-25,88200.000000,88600.000000,87362.851563,87622.796875,87250.226563,22420
2021-02-26,86900.000000,87320.000000,83803.546875,84498.148438,84138.851563,46327
2021-03-01,85200.000000,89864.000000,85152.046875,89025.453125,88646.921875,48753
2021-03-02,90148.750000,90274.000000,88446.953125,89680.398438,89299.085938,34837
2021-03-03,89680.000000,89950.000000,88480.000000,89097.101563,88718.257813,22137
2021-03-04,88200.000000,90801.000000,88097.703125,89773.546875,89391.828125,29437
2021-03-05,89699.898438,89699.898438,88005.000000,88661.750000,88284.773438,27911
2021-03-08,88661.750000,89484.953125,87202.046875,87564.546875,87192.226563,21119
2021-03-09,88398.398438,89505.500000,88000.000000,89067.703125,88688.992188,24443
2021-03-10,89702.750000,89703.000000,88379.453125,88684.101563,88307.015625,16992
2021-03-12,88800.000000,90300.000000,88200.000000,88775.351563,88397.890625,25808
2021-03-15,89200.000000,89490.500000,87000.000000,87673.546875,87300.757813,22657
2021-03-16,87900.000000,88479.851563,86500.000000,86819.000000,86449.851563,22685
2021-03-17,87328.546875,87328.546875,85246.250000,85609.000000,85244.992188,18541
2021-03-18,86025.203125,86348.250000,83000.046875,83206.250000,82852.460938,30104
2021-03-19,82900.000000,84920.953125,80605.796875,84539.796875,84180.335938,63106
2021-03-22,84500.000000,85499.000000,82421.101563,83722.796875,83366.812500,27406
2021-03-23,83999.898438,84999.953125,83600.000000,84615.101563,84255.312500,26061
2021-03-24,83870.000000,84345.398438,81800.000000,82341.703125,81991.585938,25865
2021-03-25,82300.000000,82993.000000,80702.703125,81751.203125,81403.601563,33840
2021-03-26,82749.398438,82749.398438,81800.000000,82009.453125,81660.757813,17694
2021-03-30,82511.000000,83946.000000,81325.046875,83185.296875,82831.601563,34009
2021-03-31,82711.398438,83525.750000,81950.000000,82259.453125,81909.695313,17739
2021-04-01,83148.000000,83449.953125,82200.000000,83133.101563,82779.625000,19973
2021-04-05,82310.000000,83269.101563,81262.601563,81520.898438,81174.273438,19060
2021-04-06,82139.750000,82500.000000,81211.101563,82245.546875,81895.843750,18062
2021-04-07,81770.000000,83950.000000,81684.750000,83672.601563,83316.828125,16887
2021-04-08,83900.000000,84492.148438,82500.000000,82983.101563,82630.250000,19674
2021-04-09,82908.351563,83287.453125,81750.000000,81888.148438,81539.968750,14917
2021-04-12,81300.000000,81400.000000,78900.000000,79227.851563,78890.968750,24417
2021-04-13,79500.000000,83100.000000,79300.000000,82671.601563,82320.078125,30804
2021-04-15,81700.000000,82449.953125,80500.000000,80980.500000,80636.171875,33546
2021-04-16,81410.000000,81981.046875,80980.500000,81366.000000,81020.039063,23199
2021-04-19,79205.000000,80399.000000,78813.000000,79231.398438,78894.500000,26801
2021-04-20,80399.953125,80650.101563,78699.546875,79339.796875,79002.437500,27667
2021-04-22,79100.000000,79100.000000,77634.351563,78308.000000,77975.031250,41067
2021-04-23,78280.000000,78881.000000,77800.000000,78214.148438,77881.593750,17859
2021-04-26,78550.000000,79296.398438,77484.500000,77687.546875,77357.218750,16483
2021-04-27,77900.000000,78472.898438,77700.000000,78010.398438,77678.710938,13283
2021-04-28,78390.000000,79300.000000,77850.000000,78060.796875,77728.882813,23446
2021-04-29,78600.000000,79100.000000,77505.000000,77656.898438,77326.695313,18240
2021-04-30,77600.000000,81699.000000,77200.000000,80720.546875,80377.320313,60005
2021-05-03,80399.898438,81127.953125,79300.101563,79907.546875,79567.781250,18348
2021-05-04,80880.000000,80880.000000,78410.148438,78614.500000,78280.234375,24181
2021-05-05,79299.953125,79398.953125,77751.000000,78277.703125,77944.882813,17889
2021-05-06,78300.000000,79199.953125,77756.250000,77887.296875,77556.125000,17273
2021-05-07,78300.000000,78770.000000,77200.000000,77446.203125,77116.898438,21111
2021-05-10,78200.000000,78745.000000,77500.000000,78370.046875,78036.812500,15645
2021-05-11,77914.000000,78989.953125,77606.351563,78621.148438,78286.851563,14533
2021-05-12,78300.000000,79225.101563,77001.000000,77267.296875,76938.757813,21902
2021-05-14,77501.000000,77850.000000,75950.000000,76135.750000,75812.031250,23176
2021-05-17,76780.000000,78464.296875,76000.000000,78211.796875,77879.250000,20991
2021-05-18,78850.000000,79947.000000,78405.546875,79270.000000,78932.945313,24073
2021-05-19,79272.000000,80000.000000,78340.046875,79683.203125,79344.390625,19150
2021-05-20,79800.000000,82469.953125,79246.351563,81231.101563,80885.718750,26037
2021-05-21,81700.000000,82483.648438,81300.000000,82178.203125,81828.789063,20210
2021-05-24,82360.000000,83300.000000,82000.000000,82458.851563,82108.242188,15291
2021-05-25,82706.000000,83098.953125,81921.000000,82181.648438,81832.218750,11453
2021-05-26,82669.953125,82800.000000,81400.000000,81569.500000,81222.664063,10203
2021-05-27,81599.898438,83174.851563,81355.601563,82794.148438,82442.101563,18209
2021-05-28,83199.000000,83650.000000,82825.000000,83382.101563,83027.562500,10943
2021-05-31,83237.000000,83965.000000,83000.000000,83641.398438,83285.757813,10282
2021-06-01,83643.398438,84800.000000,82811.796875,83083.453125,82730.195313,11331
2021-06-02,82800.000000,84776.453125,82800.000000,84432.648438,84073.648438,10170
2021-06-03,84705.000000,85086.000000,83810.000000,84471.000000,84111.843750,9669
2021-06-04,84850.000000,85336.000000,84240.000000,84918.703125,84557.640625,11134
2021-06-07,85598.898438,87300.000000,82250.000000,82400.500000,82050.140625,69851
2021-06-08,82260.000000,82455.148438,81150.148438,81349.203125,81003.304688,26448
2021-06-09,81869.000000,81989.000000,80009.000000,80228.148438,79887.023438,19134
2021-06-10,80301.000000,82325.953125,80050.046875,82172.148438,81822.750000,20186
2021-06-11,82572.148438,82818.453125,81325.203125,82171.500000,81822.109375,13297
2021-06-14,82000.000000,83127.953125,81271.296875,82476.851563,82126.164063,11908
2021-06-15,82530.500000,83357.750000,81950.000000,82862.703125,82510.382813,12061
2021-06-16,82799.000000,83150.000000,82350.046875,82554.296875,82203.273438,10103
2021-06-17,81925.000000,83295.851563,81826.046875,82676.398438,82324.859375,14770
2021-06-18,82650.000000,83147.398438,80500.000000,82644.101563,82292.703125,32641
2021-06-21,81000.000000,82250.000000,81000.000000,81777.046875,81429.335938,6928
2021-06-22,82500.000000,82500.000000,81500.000000,81747.250000,81399.664063,7101
2021-06-23,81750.000000,82499.953125,81750.000000,81970.546875,81622.015625,4801
2021-06-24,82198.000000,82198.000000,80650.000000,80975.000000,80630.703125,9667
2021-06-25,81217.898438,81249.046875,80375.000000,80514.203125,80171.851563,7525
2021-06-28,80899.000000,81148.851563,80141.000000,80554.648438,80212.140625,10158
2021-06-29,80750.000000,80750.000000,79527.750000,80222.250000,79881.156250,14280
2021-06-30,80300.000000,80649.546875,79871.000000,80079.500000,79739.000000,7178
2021-07-01,80100.000000,81467.851563,80100.000000,81018.296875,80673.804688,9204
2021-07-02,81021.101563,81489.601563,80600.000000,81142.296875,80797.281250,6768
2021-07-05,81190.000000,81827.750000,80600.000000,80830.351563,80486.671875,8057
2021-07-06,80890.000000,81384.000000,80350.000000,80449.203125,80107.132813,6734
2021-07-07,80600.000000,81349.851563,80300.203125,80768.898438,80425.476563,10475
2021-07-08,81000.000000,81339.953125,80100.000000,80417.953125,80076.023438,5867
2021-07-09,80600.000000,80699.898438,79880.000000,79994.703125,79654.570313,10267
2021-07-12,80300.000000,80480.203125,79880.000000,80187.101563,79846.148438,5751
2021-07-13,80439.953125,83450.000000,80001.101563,83115.796875,82762.398438,35724
2021-07-14,83000.000000,83356.953125,82380.601563,82806.046875,82453.960938,9792
2021-07-15,82806.000000,83254.953125,81116.000000,81445.203125,81098.906250,10241
2021-07-16,81950.000000,82710.000000,81354.898438,82449.851563,82099.281250,11216
2021-07-19,81800.000000,82964.953125,81625.000000,82236.296875,81886.625000,7692
2021-07-20,82201.000000,82700.000000,81402.000000,81640.046875,81292.921875,7135
2021-07-22,81650.500000,82400.000000,81242.546875,81572.000000,81225.148438,6118
2021-07-23,81879.953125,81969.750000,81000.000000,81174.851563,80829.703125,4471
2021-07-26,81349.000000,81599.546875,80700.000000,80917.750000,80573.687500,5993
2021-07-27,80925.000000,81319.953125,79947.851563,80095.351563,79754.789063,6581
2021-07-28,80255.546875,80545.000000,79201.046875,79922.750000,79582.921875,7559
2021-07-29,80002.296875,80297.796875,79451.953125,79725.500000,79386.507813,5158
2021-07-30,79964.703125,81140.000000,79713.296875,79907.453125,79567.687500,9818
2021-08-02,80499.000000,81349.953125,80133.296875,80420.851563,80078.898438,10580
2021-08-03,80800.000000,81220.000000,80512.500000,81018.398438,80673.906250,5106
2021-08-04,81019.000000,81600.453125,80202.000000,80453.000000,80160.382813,6965
2021-08-05,80613.898438,80722.296875,79466.898438,79663.250000,79373.500000,8114
2021-08-06,79696.953125,80149.750000,79000.000000,79159.648438,78871.750000,10148
2021-08-09,79489.953125,82664.796875,79200.000000,80050.648438,79759.507813,64535
2021-08-10,80099.000000,80939.953125,78200.000000,78828.046875,78541.343750,22258
2021-08-11,79000.000000,79799.648438,77300.000000,77603.101563,77320.843750,16579
2021-08-12,78199.000000,78709.953125,77605.000000,78236.046875,77951.500000,13737
2021-08-13,78550.000000,79200.000000,78468.148438,78872.851563,78585.992188,9067
2021-08-16,78951.703125,79350.000000,78110.000000,78658.796875,78372.710938,8280
2021-08-17,78658.796875,79165.046875,77930.101563,78736.601563,78450.218750,9035
2021-08-18,79099.000000,79500.000000,78900.000000,79347.148438,79058.570313,7011
2021-08-20,79399.000000,79399.000000,77805.000000,78076.953125,77792.976563,8520
2021-08-23,78699.000000,78699.000000,75950.000000,76162.898438,75885.882813,14541
2021-08-24,76500.000000,77401.000000,76014.750000,77157.953125,76877.320313,12172
2021-08-25,77239.953125,77980.000000,76737.546875,77015.546875,76735.437500,12272
2021-08-26,77131.000000,77265.000000,76300.000000,76564.546875,76286.085938,8394
2021-08-27,76650.000000,77332.648438,76564.546875,76953.453125,76673.562500,6617
2021-08-30,77000.000000,78374.953125,77000.000000,78185.500000,77901.140625,9045
2021-08-31,78300.000000,79855.046875,78257.796875,79742.750000,79452.734375,14859
2021-09-01,80000.000000,80559.953125,79239.796875,79954.648438,79663.843750,10789
2021-09-02,80393.000000,81875.546875,80041.453125,81265.148438,80969.585938,14947
2021-09-03,81949.000000,82600.101563,81509.898438,82397.851563,82098.156250,15764
2021-09-06,82700.000000,83200.000000,81278.750000,81404.851563,81108.781250,10180
2021-09-07,81785.000000,82300.000000,80890.046875,81084.703125,80789.789063,11928
2021-09-08,81380.000000,81429.648438,79810.000000,80240.000000,79948.156250,9413
2021-09-09,80300.000000,81469.953125,79800.000000,79867.898438,79577.406250,14454
2021-09-13,79800.000000,80407.101563,79250.000000,80243.601563,79951.750000,7150
2021-09-14,80230.000000,80847.046875,80052.046875,80423.851563,80131.335938,9958
2021-09-15,80521.000000,80995.000000,80116.648438,80210.148438,79918.421875,9413
2021-09-16,80600.000000,80600.000000,79801.000000,79971.703125,79680.835938,6457
2021-09-17,80000.000000,80339.796875,78851.000000,79397.250000,79108.492188,13253
2021-09-20,79190.000000,79950.000000,78510.000000,78875.453125,78588.585938,11737
2021-09-21,78870.000000,79031.296875,78050.000000,78373.750000,78088.703125,10584
2021-09-22,78500.000000,80550.000000,78500.000000,79993.796875,79702.859375,16457
2021-09-23,80600.000000,80999.000000,80001.546875,80220.703125,79928.937500,6530
2021-09-24,80500.000000,80690.000000,79055.046875,79456.500000,79167.515625,11095
2021-09-27,79949.000000,82000.000000,79144.648438,81893.398438,81595.546875,20927
2021-09-28,81759.398438,81890.000000,79810.000000,80488.601563,80195.859375,14053
2021-09-29,80306.101563,80431.500000,78901.046875,79056.703125,78769.179688,25732
2021-09-30,79550.000000,79679.953125,78652.046875,79375.546875,79086.867188,16379
2021-10-01,79000.000000,79370.000000,78510.000000,78994.398438,78707.085938,8506
2021-10-04,79477.203125,80551.953125,79400.000000,79787.000000,79496.812500,10101
2021-10-05,79750.000000,80070.000000,79232.000000,79407.203125,79118.398438,5361
2021-10-06,79645.000000,79890.000000,78500.000000,78629.500000,78343.523438,9556
2021-10-07,79149.953125,81446.398438,78860.101563,81272.546875,80976.953125,22060
2021-10-08,81300.000000,86373.453125,81100.101563,85860.453125,85548.171875,54225
2021-10-11,85860.000000,87550.000000,84720.453125,84932.898438,84623.992188,28671
2021-10-12,85000.000000,86199.953125,84380.203125,85617.500000,85306.109375,16687
